Year,Month,ProvinceID,ProvinceName,Tmax,Tmin
2020,3,51,?????,41.6,18
2020,3,52,?????,42.9,18.5
2020,3,53,?????????,40,22
2020,3,54,????,41.3,19.7
2020,3,55,????,41.5,15.5
2020,3,56,?????,38.9,17.8
2020,3,57,????????,38.2,15.5
2020,3,58,??????????,41.5,15
2020,3,60,?????????,41,22.8
2020,3,62,?????????,40,21.3
2020,3,63,???,42.5,13.5
2020,3,64,???????,41.4,21.7
2020,3,65,????????,40,21.3
2020,3,66,??????,39.5,21.8
2020,3,67,?????????,41.3,20.9
2020,3,70,???????,39.1,21.1
2020,3,71,?????????,41.3,19.2
2020,3,72,??????????,40.9,21.8
2020,3,73,??????,39.7,21.3
2020,3,76,????????,36.9,24.2
2020,3,77,???????????????,39,20.5
2020,3,80,?????????????,39.8,20
2020,3,81,??????,39,22
2020,3,82,?????,36,22.6
2020,3,83,??????,37.3,21.5
2020,3,84,????????????,39.6,19.9
2020,3,85,?????,37,22.5
2020,3,86,?????,37.2,20
2020,3,90,?????,38.9,18.6
2020,3,91,????,38.5,21
2020,3,92,????,39,21.4
2020,3,93,??????,35.7,22.5
2020,3,94,???????,37,21.1
2020,3,95,????,37.4,20.2
2020,3,96,????????,33.5,
2020,4,10,?????????????,38.2,24.9
2020,4,11,???????????,34,22.5
2020,4,13,????????,40,24.7
2020,4,14,???????????????,41.2,24
2020,4,16,??????,42.1,23.2
2020,4,18,??????,42,23.6
2020,4,20,??????,37.5,22.1
2020,4,21,?????,36.3,23.8
2020,4,22,????????,37.3,23.4
2020,4,23,????,34.5,23.8
2020,4,24,??????????,39.4,23
2020,4,25,??????????,40.1,23.5
2020,4,27,???????,40,23.9
2020,4,30,??????????,41.1,21.7
2020,4,31,?????????,41.6,20.7
2020,4,32,????????,40.5,20
2020,4,33,????????,40.1,21.4
2020,4,34,???????????,40.7,20.7
2020,4,36,???????,41.3,23
2020,4,40,???????,41.4,21
2020,4,41,????????,42.2,20.5
2020,4,42,???,41.1,21
2020,4,43,???????,41.5,19
2020,4,44,?????????,41,21.3
2020,4,45,????????,40,21
2020,4,46,?????????,40.7,20.4
2020,4,47,??????,39.1,19.8
2020,4,48,??????,39.4,20.5
2020,4,49,????????,40.6,20.5
2020,4,50,?????????,42,14.4
2020,4,51,?????,42.6,20.3
2020,4,52,?????,43.3,20.5
2020,4,53,?????????,42.5,24.5
2020,4,54,????,43.1,20.7
2020,4,55,????,42.5,16.9
2020,4,56,?????,39.8,19.5
2020,4,57,????????,39.8,18
2020,4,58,??????????,43.3,17
2020,4,60,?????????,43.3,24.2
2020,4,62,?????????,41,23.5
2020,4,63,???,43.5,14.4
2020,4,64,???????,43,22.7
2020,4,65,????????,40.5,21
2020,4,66,??????,41.8,22.5
2020,4,67,?????????,43.3,21.5
2020,4,70,???????,38.5,23.7
2020,4,71,?????????,42.5,21.3
2020,4,72,??????????,40.6,24
2020,4,73,??????,39.2,23.7
2020,4,76,????????,36.9,24.4
2020,4,77,???????????????,38.4,22.8
2020,4,80,?????????????,39.8,21.8
2020,4,81,??????,39.2,22.5
2020,4,82,?????,35.3,23.1
2020,4,83,??????,38.4,22.7
2020,4,84,????????????,39,21.4
2020,4,85,?????,37.3,23.5
2020,4,86,?????,35.7,22.5
2020,4,90,?????,38,21
2020,4,91,????,37,23.7
2020,4,92,????,38.9,23.9
2020,4,93,??????,35.7,23.5
2020,4,94,???????,37.9,23.1
2020,4,95,????,37.7,22.3
2020,4,96,????????,34.8,
2020,5,10,?????????????,39,24
2020,5,11,???????????,33.6,24.5
2020,5,13,????????,40.4,24.4
2020,5,14,???????????????,40.7,23.7
2020,5,16,??????,42.5,23.4
2020,5,18,??????,40.5,25
2020,5,20,??????,38.4,22.3
2020,5,21,?????,36,24
2020,5,22,????????,36.5,23.2
2020,5,23,????,35,24.4
2020,5,24,??????????,40.5,22.7
2020,5,25,??????????,40,23.7
2020,5,27,???????,39.6,23.4
2020,5,30,??????????,40.1,21.6
2020,5,31,?????????,40.5,22.3
2020,5,32,????????,41.5,21.6
2020,5,33,????????,40.5,22.8
2020,5,34,???????????,40.3,23
2020,5,36,???????,39.7,22.9
2020,5,40,???????,41,21.8
2020,5,41,????????,42.4,23.9
2020,5,42,???,41.9,23.3
2020,5,43,???????,43,21.5
2020,5,44,?????????,40.9,22.7
2020,5,45,????????,40.8,24
2020,5,46,?????????,41.8,23.5
2020,5,47,??????,40.5,23.1
2020,5,48,??????,41.3,22.5
2020,5,49,????????,42.4,24
2020,5,50,?????????,40.2,16.6
2020,5,51,?????,40.9,22
2020,5,52,?????,42.2,22.2
2020,5,53,?????????,41.1,24.5
2020,5,54,????,41.4,22.7
2020,5,55,????,41.9,21.5
2020,5,56,?????,39,21.3
2020,5,57,????????,39.5,20.7
2020,5,58,??????????,42.1,22.5
2020,5,60,?????????,42.2,24
2020,5,62,?????????,40.1,25.4
2020,5,63,???,42,20
2020,5,64,???????,41.5,23
2020,5,65,????????,40.4,23.5
2020,5,66,??????,41.8,24.2
2020,5,67,?????????,41.5,22.8
2020,5,70,???????,39.4,24.5
2020,5,71,?????????,40.8,22.4
2020,5,72,??????????,40.7,24.6
2020,5,73,??????,39.6,23.5
2020,5,76,????????,37.8,26.2
2020,5,77,???????????????,38.7,23.6
2020,5,80,?????????????,39,23.5
2020,5,81,??????,36.5,23
2020,5,82,?????,33.5,24.2
2020,5,83,??????,35.8,22.9
2020,5,84,????????????,38.2,22.8
2020,5,85,?????,37.8,24.4
2020,5,86,?????,37.3,24.2
2020,5,90,?????,38.1,22.2
2020,5,91,????,35.6,22.7
2020,5,92,????,37,24.3
2020,5,93,??????,35.2,24.5
2020,5,94,???????,37.3,23.5
2020,5,95,????,37,22.9
2020,5,96,????????,35.8,
2020,6,10,?????????????,38.4,24
2020,6,11,???????????,33.8,25.6
2020,6,13,????????,38,23.9
2020,6,14,???????????????,38.9,22.8
2020,6,16,??????,40.3,23
2020,6,18,??????,39.1,22
2020,6,20,??????,36.5,23.9
2020,6,21,?????,35.5,23.8
2020,6,22,????????,34.8,22.7
2020,6,23,????,33.5,23.3
2020,6,24,??????????,37.2,23.3
2020,6,25,??????????,37.5,23.5
2020,6,27,???????,37.3,23
2020,6,30,??????????,38.8,22.5
2020,6,31,?????????,37.5,23.3
2020,6,32,????????,37.5,21.3
2020,6,33,????????,37.6,23.2
2020,6,34,???????????,37.7,22.7
2020,6,36,???????,39.9,23.5
2020,6,40,???????,38.8,23.2
2020,6,41,????????,37.9,24.1
2020,6,42,???,37.5,23.5
2020,6,43,???????,37.7,21.5
2020,6,44,?????????,38.5,24
2020,6,45,????????,38.8,24.2
2020,6,46,?????????,37.9,23.9
2020,6,47,??????,37.2,23.2
2020,6,48,??????,37,23.3
2020,6,49,????????,38.2,24
2020,6,50,?????????,38.7,16.3
2020,6,51,?????,38.8,24.4
2020,6,52,?????,39.7,23
2020,6,53,?????????,42,24
2020,6,54,????,41.3,23.4
2020,6,55,????,39.9,21.9
2020,6,56,?????,37.8,21.6
2020,6,57,????????,37.2,22.6
2020,6,58,??????????,39.5,23
2020,6,60,?????????,39.8,23.7
2020,6,62,?????????,38.8,24.8
2020,6,63,???,39.4,19.5
2020,6,64,???????,39.9,23.2
2020,6,65,????????,39.2,23.3
2020,6,66,??????,39.1,23.8
2020,6,67,?????????,39.8,22.5
2020,6,70,???????,36.5,24.1
2020,6,71,?????????,38.5,22
2020,6,72,??????????,39.5,23.6
2020,6,73,??????,38,23.1
2020,6,76,????????,37.4,25.5
2020,6,77,???????????????,36.1,22.5
2020,6,80,?????????????,35.6,23.5
2020,6,81,??????,34.2,22.8
2020,6,82,?????,33,22.9
2020,6,83,??????,34.5,21.7
2020,6,84,????????????,36.7,22.8
2020,6,85,?????,34.5,23
2020,6,86,?????,35.2,24
2020,6,90,?????,35.8,21.9
2020,6,91,????,34.7,23.5
2020,6,92,????,34.2,23.9
2020,6,93,??????,34.5,24
2020,6,94,???????,34.9,23.5
2020,6,95,????,35.4,23.6
2020,6,96,????????,35.3,
2020,7,10,?????????????,37.5,24
2020,7,11,???????????,32.8,24.5
2020,7,13,????????,37.5,24
2020,7,14,???????????????,36.6,23.3
2020,7,16,??????,39.1,23.4
2020,7,18,??????,38.8,24
2020,7,20,??????,35.5,24
2020,7,21,?????,34.7,24
2020,7,22,????????,34.5,22.7
2020,7,23,????,33.3,22.9
2020,7,24,??????????,36.7,23.6
2020,7,25,??????????,36.8,23.2
2020,7,27,???????,38.6,23.5
2020,7,30,??????????,37.7,21.4
2020,7,31,?????????,36.6,22.3
2020,7,32,????????,36.5,21.3
2020,7,33,????????,36.4,22.8
2020,7,34,???????????,36.3,22.2
2020,7,36,???????,36.6,23
2020,7,40,???????,37.1,23.3
2020,7,41,????????,36.5,24.3
2020,7,42,???,37.4,22.7
2020,7,43,???????,37,24
2020,7,44,?????????,37.4,23.5
2020,7,45,????????,36.8,24
2020,7,46,?????????,36.7,24
2020,7,47,??????,36.4,24.2
2020,7,48,??????,36.6,23.9
2020,7,49,????????,36.9,23.4
2020,7,50,?????????,37.7,17.3
2020,7,51,?????,37.7,23.3
2020,7,52,?????,39.2,23
2020,7,53,?????????,38.5,23.8
2020,7,54,????,37.4,23.1
2020,7,55,????,38.4,22.5
2020,7,56,?????,37,22.2
2020,7,57,????????,36.8,23.1
2020,7,58,??????????,38.5,23
2020,7,60,?????????,38.6,23.7
2020,7,62,?????????,37.8,23.6
2020,7,63,???,39.6,18.9
2020,7,64,???????,39,22.5
2020,7,65,????????,37.2,23.8
2020,7,66,??????,37.1,23.4
2020,7,67,?????????,37.7,23
2020,7,70,???????,36.6,23.8
2020,7,71,?????????,38.5,23.2
2020,7,72,??????????,38.8,23
2020,7,73,??????,38.1,23.5
2020,7,76,????????,37.1,24.6
2020,7,77,???????????????,36.7,22.7
2020,7,80,?????????????,35,23.3
2020,7,81,??????,34,22
2020,7,82,?????,32.8,23.7
2020,7,83,??????,34.3,21
2020,7,84,????????????,36,22.5
2020,7,85,?????,34,23.3
2020,7,86,?????,35,23.5
2020,7,90,?????,35.5,22.3
2020,7,91,????,33.7,23.2
2020,7,92,????,34.4,23.2
2020,7,93,??????,34.3,23.6
2020,7,94,???????,34.8,23.4
2020,7,95,????,34.8,22.8
2020,7,96,????????,34.8,
2020,8,10,?????????????,38.3,22.6
2020,8,11,???????????,32.7,24.5
2020,8,13,????????,37.7,23.5
2020,8,14,???????????????,36.6,22
2020,8,16,??????,37.9,23
2020,8,18,??????,37.4,24.2
2020,8,20,??????,36.5,23
2020,8,21,?????,37.4,22.4
2020,8,22,????????,35.5,21.7
2020,8,23,????,33.5,22.5
2020,8,24,??????????,36,22.4
2020,8,25,??????????,36.2,23.2
2020,8,27,???????,36.2,23.1
2020,8,30,??????????,36.8,22
2020,8,31,?????????,35.6,22.8
2020,8,32,????????,36.2,21.5
2020,8,33,????????,35.3,22.8
2020,8,34,???????????,35.6,22.6
2020,8,36,???????,36.4,23.7
2020,8,40,???????,36.4,22.8
2020,8,41,????????,35.4,24
2020,8,42,???,35.5,23.3
2020,8,43,???????,35.8,21.6
2020,8,44,?????????,36.7,23
2020,8,45,????????,35.5,23.3
2020,8,46,?????????,35.3,23.2
2020,8,47,??????,35.5,22.9
2020,8,48,??????,34.6,22.7
2020,8,49,????????,35.7,23
2020,8,50,?????????,36.3,16.1
2020,8,51,?????,36,23.2
2020,8,52,?????,37.6,22.2
2020,8,53,?????????,37,23.5
2020,8,54,????,36,22.8
2020,8,55,????,37,22
2020,8,56,?????,35.2,22.8
2020,8,57,????????,34.8,21.5
2020,8,58,??????????,36.5,21.8
2020,8,60,?????????,38.7,23.7
2020,8,62,?????????,37.7,24.5
2020,8,63,???,38,18.6
2020,8,64,???????,38.8,23.5
2020,8,65,????????,36.2,23.7
2020,8,66,??????,36.9,24
2020,8,67,?????????,37.5,22.9
2020,8,70,???????,37.3,23.8
2020,8,71,?????????,37.7,21.9
2020,8,72,??????????,38.7,23.4
2020,8,73,??????,37,23.3
2020,8,76,????????,37.3,24.3
2020,8,77,???????????????,37.4,21.8
2020,8,80,?????????????,36,23
2020,8,81,??????,34.8,21.5
2020,8,82,?????,33.8,22.3
2020,8,83,??????,35.2,21.6
2020,8,84,????????????,37,22.4
2020,8,85,?????,33.7,23
2020,8,86,?????,35.8,23.2
2020,8,90,?????,35.8,22
2020,8,91,????,34.7,22.7
2020,8,92,????,35.1,23.2
2020,8,93,??????,35.5,23.8
2020,8,94,???????,35.3,22.7
2020,8,95,????,35.6,22.2
2020,8,96,????????,34.6,
2020,9,10,?????????????,37.2,23.9
2020,9,11,???????????,32.8,23.2
2020,9,13,????????,36.8,24.2
2020,9,14,???????????????,35.4,22
2020,9,16,??????,36.6,23
2020,9,18,??????,36,24
2020,9,20,??????,35.5,22.4
2020,9,21,?????,33.7,23.5
2020,9,22,????????,34.4,22.7
2020,9,23,????,34.5,23.2
2020,9,24,??????????,34.8,23.3
2020,9,25,??????????,36,23.7
2020,9,27,???????,36.3,24
2020,9,30,??????????,35.7,21.4
2020,9,31,?????????,35.5,22.9
2020,9,32,????????,35.6,21
2020,9,33,????????,34.8,23
2020,9,34,???????????,35,23
2020,9,36,???????,35.3,22.2
2020,9,40,???????,37.1,22.9
2020,9,41,????????,35.2,23.7
2020,9,42,???,35,22.9
2020,9,43,???????,35.8,23.2
2020,9,44,?????????,36.5,22.7
2020,9,45,????????,35,23.2
2020,9,46,?????????,35.8,23.5
2020,9,47,??????,34.7,23.1
2020,9,48,??????,35.1,23.7
2020,9,49,????????,35.3,23.8
2020,9,50,?????????,36.6,17.7
2020,9,51,?????,36,23.5
2020,9,52,?????,36.3,22.6
2020,9,53,?????????,36.5,24.6
2020,9,54,????,36,23.2
2020,9,55,????,35.5,21.8
2020,9,56,?????,34.7,22
2020,9,57,????????,35,22.6
2020,9,58,??????????,35.7,23
2020,9,60,?????????,37,24
2020,9,62,?????????,37,23.8
2020,9,63,???,37.1,19
2020,9,64,???????,36.5,23.5
2020,9,65,????????,35.9,23.4
2020,9,66,??????,36.5,23.7
2020,9,67,?????????,37.2,22.7
2020,9,70,???????,36,23.7
2020,9,71,?????????,36.7,22.5
2020,9,72,??????????,37.9,23.5
2020,9,73,??????,37.2,23.5
2020,9,76,????????,37,23.6
2020,9,77,???????????????,37.2,21.6
2020,9,80,?????????????,35.4,22.9
2020,9,81,??????,34.8,22
2020,9,82,?????,32.8,22.8
2020,9,83,??????,34.3,21.4
2020,9,84,????????????,35.3,22.8
2020,9,85,?????,35,22.9
2020,9,86,?????,34.8,23
2020,9,90,?????,35.9,21.2
2020,9,91,????,34,22.5
2020,9,92,????,34.5,23
2020,9,93,??????,34.7,23
2020,9,94,???????,35,22.7
2020,9,95,????,34.8,22.9
2020,9,96,????????,34.2,
2020,10,10,?????????????,35.2,21.9
2020,10,11,???????????,32,23.1
2020,10,13,????????,35.5,22.2
2020,10,14,???????????????,34.3,21.5
2020,10,16,??????,35.3,21.3
2020,10,18,??????,34.6,22.5
2020,10,20,??????,34.5,22.5
2020,10,21,?????,33.3,23.3
2020,10,22,????????,33,21.7
2020,10,23,????,33.1,23.1
2020,10,24,??????????,34.6,21.5
2020,10,25,??????????,34.8,22.5
2020,10,27,???????,36.8,21.7
2020,10,30,??????????,34.3,19.5
2020,10,31,?????????,33.8,19.2
2020,10,32,????????,34.1,17.6
2020,10,33,????????,33.8,19.5
2020,10,34,???????????,33.7,19.5
2020,10,36,???????,34.6,21
2020,10,40,???????,33.9,18.4
2020,10,41,????????,33.8,20.3
2020,10,42,???,33.5,20.6
2020,10,43,???????,33.7,20.4
2020,10,44,?????????,34.5,19.5
2020,10,45,????????,33.2,19
2020,10,46,?????????,33.8,18.6
2020,10,47,??????,33.3,18
2020,10,48,??????,34.4,18
2020,10,49,????????,34.5,19
2020,10,50,?????????,34.8,13.5
2020,10,51,?????,34.4,21.3
2020,10,52,?????,35.2,20.7
2020,10,53,?????????,35,23.2
2020,10,54,????,34.8,21.9
2020,10,55,????,35.1,18.5
2020,10,56,?????,33.5,20
2020,10,57,????????,33.6,19.3
2020,10,58,??????????,36.5,21.1
2020,10,60,?????????,35.1,21.9
2020,10,62,?????????,35,22.4
2020,10,63,???,35.2,17.4
2020,10,64,???????,35.3,22.3
2020,10,65,????????,34,22.6
2020,10,66,??????,34.3,22.8
2020,10,67,?????????,35,21.7
2020,10,70,???????,33.8,22.5
2020,10,71,?????????,35.4,20.5
2020,10,72,??????????,35.5,22
2020,10,73,??????,35.6,22
2020,10,76,????????,34.6,22.5
2020,10,77,???????????????,34.7,22.2
2020,10,80,?????????????,34.5,23
2020,10,81,??????,33.5,21.1
2020,10,82,?????,32.1,22.4
2020,10,83,??????,34.5,21.5
2020,10,84,????????????,34.6,22.2
2020,10,85,?????,32.5,22.9
2020,10,86,?????,33.8,23
2020,10,90,?????,36,21.6
2020,10,91,????,34.2,23
2020,10,92,????,34.2,23.4
2020,10,93,??????,34.3,23.5
2020,10,94,???????,34.2,23.1
2020,10,95,????,34.7,22.6
2020,10,96,????????,34.2,
2020,11,10,?????????????,36.8,21.2
2020,11,11,???????????,33.8,22
2020,11,13,????????,37.5,20
2020,11,14,???????????????,36.3,19
2020,11,16,??????,36.3,17.3
2020,11,18,??????,36.2,19.5
2020,11,20,??????,36.2,19.6
2020,11,21,?????,35,21.3
2020,11,22,????????,36.6,20.5
2020,11,23,????,34.7,22
2020,11,24,??????????,36.5,18.1
2020,11,25,??????????,36,18.9
2020,11,27,???????,35.6,19.6
2020,11,30,??????????,35.7,17.7
2020,11,31,?????????,35.2,17.1
2020,11,32,????????,34.8,16.3
2020,11,33,????????,35,19.1
2020,11,34,???????????,35.4,17.9
2020,11,36,???????,34.7,19.3
2020,11,40,???????,35.1,16.4
2020,11,41,????????,34.4,16.5
2020,11,42,???,34.1,17.3
2020,11,43,???????,34,17.6
2020,11,44,?????????,35.2,17.4
2020,11,45,????????,34.8,17.6
2020,11,46,?????????,34.5,16.4
2020,11,47,??????,33.9,16
2020,11,48,??????,34,16.3
2020,11,49,????????,34.2,16.7
2020,11,50,?????????,34,13.9
2020,11,51,?????,34.4,17.5
2020,11,52,?????,35.8,15.2
2020,11,53,?????????,36.3,20.3
2020,11,54,????,36,17.2
2020,11,55,????,35.4,13.5
2020,11,56,?????,33.4,14.2
2020,11,57,????????,32.5,13.5
2020,11,58,??????????,36,16
2020,11,60,?????????,36.5,18.3
2020,11,62,?????????,35.4,20
2020,11,63,???,35.5,14
2020,11,64,???????,35.4,20.1
2020,11,65,????????,35.2,20.3
2020,11,66,??????,36,20.5
2020,11,67,?????????,37,18.7
2020,11,70,???????,35,19.6
2020,11,71,?????????,35.6,18.3
2020,11,72,??????????,35.5,18.6
2020,11,73,??????,34.6,17.4
2020,11,76,????????,34.4,20.8
2020,11,77,???????????????,34.5,18.5
2020,11,80,?????????????,34,22.3
2020,11,81,??????,35.1,21.3
2020,11,82,?????,34.5,21.5
2020,11,83,??????,34.7,20.9
2020,11,84,????????????,34.3,22.1
2020,11,85,?????,33.5,22.5
2020,11,86,?????,33.7,20.2
2020,11,90,?????,34.4,21.2
2020,11,91,????,34.3,23
2020,11,92,????,33.8,23.1
2020,11,93,??????,33.2,23
2020,11,94,???????,33.3,23.2
2020,11,95,????,33,22.5
2020,11,96,????????,32.7,
2020,12,10,?????????????,35.5,18.1
2020,12,11,???????????,32.8,19.5
2020,12,13,????????,36,18.4
2020,12,14,???????????????,36.2,17
2020,12,16,??????,35.9,14.5
2020,12,18,??????,34.6,16
2020,12,20,??????,35.6,18
2020,12,21,?????,33.8,18.1
2020,12,22,????????,34.8,17
2020,12,23,????,35.1,20
2020,12,24,??????????,35.8,15.2
2020,12,25,??????????,36,17.4
2020,12,27,???????,35.7,15.3
2020,12,30,??????????,35,13.5
2020,12,31,?????????,34.9,12.6
2020,12,32,????????,34.3,11.1
2020,12,33,????????,34,14
2020,12,34,???????????,34.8,14
2020,12,36,???????,34.4,14.2
2020,12,40,???????,34.8,12
2020,12,41,????????,33.8,12.1
2020,12,42,???,34.1,11.4
2020,12,43,???????,33.5,14.2
2020,12,44,?????????,34.4,12.5
2020,12,45,????????,33.7,13
2020,12,46,?????????,33.9,11.1
2020,12,47,??????,32.9,11.5
2020,12,48,??????,33.3,10.9
2020,12,49,????????,33.4,13.2
2020,12,50,?????????,33.2,6.4
2020,12,51,?????,34.6,11.2
2020,12,52,?????,36.1,9.3
2020,12,53,?????????,35.8,15.5
2020,12,54,????,34.5,11.5
2020,12,55,????,35.1,9.5
2020,12,56,?????,32.6,9.2
2020,12,57,????????,31.8,9
2020,12,58,??????????,35.5,9.7
2020,12,60,?????????,35.8,15.4
2020,12,62,?????????,36,14.7
2020,12,63,???,36.2,8.2
2020,12,64,???????,35.3,14.4
2020,12,65,????????,35.1,14.9
2020,12,66,??????,34.9,16.5
2020,12,67,?????????,36.8,14.4
2020,12,70,???????,34.5,17.9
2020,12,71,?????????,35.3,14.4
2020,12,72,??????????,35,16.2
2020,12,73,??????,34,14
2020,12,76,????????,33.2,18.3
2020,12,77,???????????????,33.7,16.7
2020,12,80,?????????????,34,20
2020,12,81,??????,34.5,21
2020,12,82,?????,32.9,21.5
2020,12,83,??????,34.5,20.5
2020,12,84,????????????,33.4,20.6
2020,12,85,?????,33.2,20.9
2020,12,86,?????,33.8,18.3
2020,12,90,?????,33.2,20.6
2020,12,91,????,34.2,22.1
2020,12,92,????,33.2,22.1
2020,12,93,??????,32.8,22.5
2020,12,94,???????,33.6,22.5
2020,12,95,????,33.2,21.4
2020,12,96,????????,31.9,
2021,1,10,?????????????,35.3,16.1
2021,1,11,???????????,30.7,18.5
2021,1,13,????????,36,15.5
2021,1,14,???????????????,36.7,12.8
2021,1,16,??????,35.9,10.9
2021,1,18,??????,35.2,12.7
2021,1,20,??????,36.6,14
2021,1,21,?????,34.1,16.4
2021,1,22,????????,34.7,13.8
2021,1,23,????,34,17.4
2021,1,24,??????????,35.7,12.7
2021,1,25,??????????,35.5,14.4
2021,1,27,???????,35.4,12.9
2021,1,30,??????????,34.8,10.5
2021,1,31,?????????,35.1,9.4
2021,1,32,????????,34.9,10.5
2021,1,33,????????,34.6,11.2
2021,1,34,???????????,35.7,9.5
2021,1,36,???????,35,12.5
2021,1,40,???????,35,9.1
2021,1,41,????????,33.7,9.8
2021,1,42,???,34,8.5
2021,1,43,???????,33.3,10.6
2021,1,44,?????????,34.6,11.1
2021,1,45,????????,33.5,10.5
2021,1,46,?????????,33.5,10.2
2021,1,47,??????,33.1,9.3
2021,1,48,??????,33.6,9.5
2021,1,49,????????,34.2,10.6
2021,1,50,?????????,34,3.2
2021,1,51,?????,34.4,11.5
2021,1,52,?????,35.9,10
2021,1,53,?????????,35.3,14.5
2021,1,54,????,34.6,11.3
2021,1,55,????,34.7,8.5
2021,1,56,?????,33.5,9.8
2021,1,57,????????,31.6,10.2
2021,1,58,??????????,35.5,10
2021,1,60,?????????,36.4,12.3
2021,1,62,?????????,35.2,13.3
2021,1,63,???,36.2,7
2021,1,64,???????,34.6,14.4
2021,1,65,????????,34.6,13.4
2021,1,66,??????,35,15.2
2021,1,67,?????????,36.4,11.7
2021,1,70,???????,34.5,14.1
2021,1,71,?????????,35.8,12.8
2021,1,72,??????????,35.1,12.5
2021,1,73,??????,33.7,11.7
2021,1,76,????????,31.2,15
2021,1,77,???????????????,34,13.5
2021,1,80,?????????????,34,19.4
2021,1,81,??????,34.9,20.6
2021,1,82,?????,33.5,21.5
2021,1,83,??????,35.2,19.4
2021,1,84,????????????,33.3,19
2021,1,85,?????,33.6,18.9
2021,1,86,?????,33.1,18
2021,1,90,?????,33.3,19.8
2021,1,91,????,34.6,21.8
2021,1,92,????,33.5,21.2
2021,1,93,??????,32.3,21.7
2021,1,94,???????,33.6,21.5
2021,1,95,????,33.6,20.8
2021,1,96,????????,30.9,
2021,2,10,?????????????,37.6,19.9
2021,2,11,???????????,31.2,22.5
2021,2,13,????????,39,20.5
2021,2,14,???????????????,38.6,17.5
2021,2,16,??????,40,16.5
2021,2,18,??????,38.7,18
2021,2,20,??????,35.9,19
2021,2,21,?????,34,19.2
2021,2,22,????????,35.4,18.6
2021,2,23,????,34.2,20.6
2021,2,24,??????????,38.2,16.7
2021,2,25,??????????,37.3,17
2021,2,27,???????,38.8,17.3
2021,2,30,??????????,38.7,16
2021,2,31,?????????,38.6,15.1
2021,2,32,????????,37.6,16
2021,2,33,????????,38.4,15
2021,2,34,???????????,38.6,13.8
2021,2,36,???????,38.9,17.5
2021,2,40,???????,38.4,15
2021,2,41,????????,37.2,15.3
2021,2,42,???,39,13.5
2021,2,43,???????,37,15.9
2021,2,44,?????????,37.6,15.8
2021,2,45,????????,38.3,15.8
2021,2,46,?????????,36.5,15.2
2021,2,47,??????,36.5,14.7
2021,2,48,??????,36,13.9
2021,2,49,????????,38.1,15.3
2021,2,50,?????????,35.9,9.1
2021,2,51,?????,37.1,13.9
2021,2,52,?????,38.7,12.5
2021,2,53,?????????,37.4,16.7
2021,2,54,????,37,12.5
2021,2,55,????,37.2,11.3
2021,2,56,?????,35.6,11.2
2021,2,57,????????,34.6,12.1
2021,2,58,??????????,38.4,11
2021,2,60,?????????,39.5,17
2021,2,62,?????????,38.5,16.4
2021,2,63,???,38.8,10.1
2021,2,64,???????,37.7,15.2
2021,2,65,????????,36.7,17
2021,2,66,??????,37.1,18.4
2021,2,67,?????????,39.5,15.4
2021,2,70,???????,38.2,17.2
2021,2,71,?????????,39.3,15.7
2021,2,72,??????????,37.3,17.4
2021,2,73,??????,38,13.8
2021,2,76,????????,32.3,19.9
2021,2,77,???????????????,37.4,17.8
2021,2,80,?????????????,37.1,17.4
2021,2,81,??????,35.5,16
2021,2,82,?????,35.5,18.7
2021,2,83,??????,36.1,18.4
2021,2,84,????????????,37.6,17.2
2021,2,85,?????,35.9,18.5
2021,2,86,?????,35.5,18.5
2021,2,90,?????,37.2,17.3
2021,2,91,????,36.1,19.6
2021,2,92,????,36.4,18.9
2021,2,93,??????,36.2,19.8
2021,2,94,???????,35,20
2021,2,95,????,37.7,18.7
2021,2,96,????????,34.3,20.5
2021,3,10,?????????????,37.5,21.3
2021,3,11,???????????,32.9,22.2
2021,3,13,????????,39.5,23
2021,3,14,???????????????,39.7,21.3
2021,3,16,??????,40.4,20.2
2021,3,18,??????,39,22.5
2021,3,20,??????,36.5,22.4
2021,3,21,?????,34.7,21.6
2021,3,22,????????,34.9,22
2021,3,23,????,35.5,22.6
2021,3,24,??????????,38.2,21.3
2021,3,25,??????????,38.9,22.1
2021,3,27,???????,39.6,22.2
2021,3,30,??????????,40.1,19
2021,3,31,?????????,39.6,18.5
2021,3,32,????????,39.5,18.8
2021,3,33,????????,39.8,19.2
2021,3,34,???????????,40.4,18.9
2021,3,36,???????,39.9,20
2021,3,40,???????,38.9,18
2021,3,41,????????,39.3,18.6
2021,3,42,???,39.6,15.6
2021,3,43,???????,39.4,19
2021,3,44,?????????,39.5,19
2021,3,45,????????,38.7,18.2
2021,3,46,?????????,38.8,18
2021,3,47,??????,38.1,17
2021,3,48,??????,38.7,16.7
2021,3,49,????????,39.7,18
2021,3,50,?????????,40,15
2021,3,51,?????,40.8,14.5
2021,3,52,?????,42,15.1
2021,3,53,?????????,39.4,19
2021,3,54,????,40.3,15.1
2021,3,55,????,40.6,12.2
2021,3,56,?????,39.4,14.3
2021,3,57,????????,38.2,12.9
2021,3,58,??????????,41.5,12.5
2021,3,60,?????????,40.1,22.8
2021,3,62,?????????,39,18.7
2021,3,63,???,42.4,11.9
2021,3,64,???????,39.8,18.5
2021,3,65,????????,38.5,20.6
2021,3,66,??????,39.1,21.6
2021,3,67,?????????,41.6,19
2021,3,70,???????,38,21.6
